Location ID,Location Name,Location Group,Location Type,Sensor ID,Place Open,Local Date/Time,UTC Date/Time,# of aggregated records,PM2.5 (ï¿½ï¿½g/mï¿½,PM2.5 (ï¿½ï¿½g/mï¿½ï¿½) c,0.3ï¿½ï¿½m particle c,CO2 (ppm) raw,CO2 (ppm) corrected,Temperature (ï¿½ï¿½C),Temperature (ï¿½ï¿½C) corre,Heat Index (ï¿½ï,Humidity (%) raw,Humidity (%) corrected,TVOC (ppb),TVOC index,NOX index,PM1 (ï¿½ï¿½g/,PM10 (ï¿½ï¿½g/,measure0,measure1,measure2,measure3,measure4,measure5,measure6,measure7,measure8,measure9,measure10,measure11,measure12,measure13,measure14,measure15,measure16,measure17,measure18,measure19
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/4/2026 7:00,2026-01-03T23:00:00.000Z,60,4.8,4.8,298,415,415,26.5,26.5,26.8,54,54,139,137,2,1.1,5.2,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/4/2026 6:00,2026-01-03T22:00:00.000Z,60,0.2,0.2,115,414,414,26,26,26.1,55,55,68,71,2,0,0.2,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/4/2026 5:00,2026-01-03T21:00:00.000Z,60,0,0,64,414,414,26,26,26.1,55,55,52,53,2,0,0,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/4/2026 4:00,2026-01-03T20:00:00.000Z,27,0,0,54,413,413,25.9,25.9,26,56,56,44,44,1,0,0,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/4/2026 3:00,2026-01-03T19:00:00.000Z,21,0,0,41,413,413,26.2,26.2,26.3,55,55,36,34,1,0,0,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/4/2026 2:00,2026-01-03T18:00:00.000Z,60,0,0,52,414,414,26.2,26.2,26.3,55,55,39,38,1,0,0,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/4/2026 1:00,2026-01-03T17:00:00.000Z,60,0,0,64,413,413,26.1,26.1,26.2,55,55,53,54,1,0,0,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/4/2026 0:00,2026-01-03T16:00:00.000Z,51,0,0,63,415,415,26.1,26.1,26.2,55,55,50,50,1,0,0,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/3/2026 23:00,2026-01-03T15:00:00.000Z,59,0,0,80,416,416,26.3,26.3,26.4,55,55,40,39,1,0,0,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/3/2026 22:00,2026-01-03T14:00:00.000Z,60,0.1,0.1,91,416,416,26.3,26.3,26.4,55,55,41,40,1,0,0.2,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/3/2026 21:00,2026-01-03T13:00:00.000Z,60,0.6,0.6,155,418,418,26.3,26.3,26.4,55,55,40,40,1,0.1,0.7,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/3/2026 20:00,2026-01-03T12:00:00.000Z,60,7.1,7.1,370,419,419,26.6,26.6,27.2,55,55,92,96,1,2.6,7.7,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/3/2026 19:00,2026-01-03T11:00:00.000Z,60,5.1,5.1,316,420,420,26.7,26.7,27.4,54,54,96,98,2,1.7,5.6,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/3/2026 18:00,2026-01-03T10:00:00.000Z,60,4.9,4.9,324,419,419,26.9,26.9,27.6,54,54,116,110,2,1.3,5.5,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/3/2026 17:00,2026-01-03T09:00:00.000Z,60,7.1,7.1,373,416,416,27.6,27.6,28.2,52,52,126,127,1,2,8,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/3/2026 16:00,2026-01-03T08:00:00.000Z,58,0.7,0.7,169,413,413,28.7,28.7,29.1,48,48,168,121,1,0.1,0.9,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/3/2026 15:00,2026-01-03T07:00:00.000Z,60,0.4,0.4,129,412,412,29.4,29.4,29.9,47,47,50,51,1,0,0.5,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/3/2026 14:00,2026-01-03T06:00:00.000Z,60,0,0,81,410,410,30.1,30.1,30.7,47,47,53,54,1,0,0,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/3/2026 13:00,2026-01-03T05:00:00.000Z,60,0,0,80,412,412,30.2,30.2,30.9,48,48,51,51,1,0,0,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/3/2026 12:00,2026-01-03T04:00:00.000Z,60,0,0,95,413,413,30.6,30.6,31.4,47,47,52,53,1,0,0,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/3/2026 11:00,2026-01-03T03:00:00.000Z,60,0.4,0.4,148,415,415,30.6,30.6,31.5,47,47,73,77,1,0.1,0.5,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/3/2026 10:00,2026-01-03T02:00:00.000Z,60,0.5,0.5,167,415,415,29.6,29.6,30.4,50,50,67,71,1,0,0.7,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/3/2026 9:00,2026-01-03T01:00:00.000Z,59,0.8,0.8,174,414,414,28.4,28.4,29.3,54,54,75,79,1,0.1,0.9,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/3/2026 8:00,2026-01-03T00:00:00.000Z,60,1.3,1.3,177,414,414,27.5,27.5,28.3,56,56,73,77,1,0.3,1.4,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/3/2026 7:00,2026-01-02T23:00:00.000Z,54,12.9,12.9,547,420,420,26.8,26.8,27.7,58,58,135,136,1,6.9,14.4,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/3/2026 6:00,2026-01-02T22:00:00.000Z,60,15.5,15.5,739,431,431,26.6,26.6,27.3,59,59,426,310,2,9.5,18,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/3/2026 5:00,2026-01-02T21:00:00.000Z,60,0,0,71,417,417,26.3,26.3,26.5,59,59,39,38,1,0,0,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/3/2026 4:00,2026-01-02T20:00:00.000Z,60,0,0,44,416,416,26.3,26.3,26.5,59,59,30,27,1,0,0,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/3/2026 3:00,2026-01-02T19:00:00.000Z,60,0,0,44,417,417,26.2,26.2,26.5,60,60,27,23,1,0,0,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,FALSE,1/3/2026 2:00,2026-01-02T18:00:00.000Z,60,0.2,0.2,121,425,425,26.2,26.2,26.5,61,61,37,35,1,0,0.2,,,,,,,,,,,,,,,,,,,,
