"location_key","source","external_id","name","locality","country_iso","owner_name","provider_name","is_monitor","is_mobile","latitude","longitude","geom","created_at","updated_at"
"openaq:4712030","openaq","4712030","PSGMEA",NULL,"PK","The Urban Unit","AirGradient",False,False,32.487371,74.512444,"0101000020E61000000342EBE1CBA052406902452C623E4040","2026-06-06 13:35:24.296129+00","2026-06-07 17:22:07.437197+00"
"openaq:4754802","openaq","4754802","Urban Studies Lab","NaN","TH","AirGradient","AirGradient",False,False,13.7574005,100.5066183,"0101000020E61000008783296F6C205940B6F292FFC9832B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4795495","openaq","4795495","Barangay San Rafael Hall","NaN","PH","Clarity","Clarity",False,False,14.63666,120.96414,"0101000020E6100000FD304278B43D5E40BC57AD4CF8452D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4795496","openaq","4795496","Gen. Luna St. corner Gov. Pascual Ave.","NaN","PH","Clarity","Clarity",False,False,14.66963,120.94676,"0101000020E61000004D4A41B7973C5E4049D74CBED9562D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4795497","openaq","4795497","3S Center Ugong","NaN","PH","Clarity","Clarity",False,False,14.69397,121.00919,"0101000020E6100000D15CA79196405E406CCF2C0950632D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4795498","openaq","4795498","Valenzuela CENRO (ARCA North)","NaN","PH","Clarity","Clarity",False,False,14.69158,120.97246,"0101000020E6100000C32ADEC83C3E5E40A72215C616622D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4795499","openaq","4795499","Malabon Action Center","NaN","PH","Clarity","Clarity",False,False,14.66916,120.97576,"0101000020E6100000AD2F12DA723E5E402D95B7239C562D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4795500","openaq","4795500","Barangay Tanza 2 Hall","NaN","PH","Clarity","Clarity",False,False,14.67508,120.93989,"0101000020E610000099F56228273C5E400B5EF415A4592D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797637","openaq","4797637","J.P. Rizal Avenue corner Camia","NaN","PH","Clarity","Clarity",False,False,14.56746,121.03929,"0101000020E6100000D44334BA83425E408A93FB1D8A222D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797638","openaq","4797638","Mandaluyong Elementary School","NaN","PH","Clarity","Clarity",False,False,14.58655,121.02549,"0101000020E61000000118CFA0A1415E4007F01648502C2D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797639","openaq","4797639","Caloocan Sports Complex","NaN","PH","Clarity","Clarity",False,False,14.75097,121.02042,"0101000020E6100000CC0BB08F4E415E40E38DCC237F802D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797640","openaq","4797640","Kalayaan Avenue  - South Avenue Intersection","NaN","PH","Clarity","Clarity",False,False,14.5688,121.01795,"0101000020E6100000A5BDC11726415E40FAEDEBC039232D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797641","openaq","4797641","Unnamed (DNVBA1576 → AL739RG7)","NaN","PH","Clarity","Clarity",False,False,14.56383,121.05797,"0101000020E61000008B89CDC7B5435E40E2016553AE202D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797642","openaq","4797642","Santa Clara - Pasay City General Hospital","NaN","PH","Clarity","Clarity",False,False,14.54848,121.00053,"0101000020E6100000AE2AFBAE08405E402905DD5ED2182D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797643","openaq","4797643","Sto. Rosario Bridge","NaN","PH","Clarity","Clarity",False,False,14.54939,121.07264,"0101000020E61000006A183E22A6445E40B77F65A549192D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797644","openaq","4797644","World Trade Center","NaN","PH","Clarity","Clarity",False,False,14.55157,120.98649,"0101000020E610000030F5F3A6223F5E40D1E80E62671A2D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797645","openaq","4797645","J.P. Rizal Avenue corner Pertierra","NaN","PH","Clarity","Clarity",False,False,14.56838,121.02845,"0101000020E61000008FE4F21FD2415E40A5660FB402232D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797646","openaq","4797646","San Juan Mini Park","NaN","PH","Clarity","Clarity",False,False,14.60399,121.02781,"0101000020E61000001D2098A3C7415E40DA38622D3E352D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797647","openaq","4797647","Marikina Sports Complex","NaN","PH","Clarity","Clarity",False,False,14.6341,121.09803,"0101000020E6100000B8019F1F46465E4086C954C1A8442D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797648","openaq","4797648","Barangay Tambo - Quirino Avenue","NaN","PH","Clarity","Clarity",False,False,14.51769,120.99638,"0101000020E6100000DD989EB0C43F5E40B7EEE6A90E092D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797649","openaq","4797649","Aurora Boulevard (Tramo) - Andrews Avenue","NaN","PH","Clarity","Clarity",False,False,14.52904,121.00472,"0101000020E6100000C7681D554D405E403B8DB454DE0E2D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797650","openaq","4797650","Pateros Bridge","NaN","PH","Clarity","Clarity",False,False,14.5457,121.06514,"0101000020E6100000556AF6402B445E40BADA8AFD65172D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797651","openaq","4797651","Ortigas Avenue-Roosevelt Intersection","NaN","PH","Clarity","Clarity",False,False,14.60346,121.04448,"0101000020E6100000DE54A4C2D8425E4069E388B5F8342D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797652","openaq","4797652","3S Center Bagbaguin","NaN","PH","Clarity","Clarity",False,False,14.71405,121.00088,"0101000020E61000001CCEFC6A0E405E40E86A2BF6976D2D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797653","openaq","4797653","Barangay Buli - Concepcion Street","NaN","PH","Clarity","Clarity",False,False,14.44481,121.04586,"0101000020E6100000740CC85EEF425E4016DEE522BEE32C40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797654","openaq","4797654","Barangay San Antonio - Parañaque-Sucat Road (Shopwise)","NaN","PH","Clarity","Clarity",False,False,14.45671,121.03519,"0101000020E61000005CC98E8D40425E402783A3E4D5E92C40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797655","openaq","4797655","Makati Avenue  - Antonio Arnaiz Avenue Intersection","NaN","PH","Clarity","Clarity",False,False,14.5507,121.02221,"0101000020E61000003AE97DE36B415E407DD0B359F5192D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797656","openaq","4797656","Barangay Tunasan - Maharlika Highway (SM Center Muntinlupa)","NaN","PH","Clarity","Clarity",False,False,14.37853,121.04615,"0101000020E6100000772D211FF4425E40191C25AFCEC12C40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797657","openaq","4797657","Makati Avenue - Buendia Avenue Intersection","NaN","PH","Clarity","Clarity",False,False,14.56127,121.02799,"0101000020E61000005DA79196CA415E40AC730CC85E1F2D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797658","openaq","4797658","Barangay Fortune - Santan Street","NaN","PH","Clarity","Clarity",False,False,14.66115,121.12476,"0101000020E610000055F65D11FC475E403480B74082522D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797659","openaq","4797659","C3 Road (5th Avenue) - Rizal Avenue Extension","NaN","PH","Clarity","Clarity",False,False,14.64443,120.98409,"0101000020E610000085949F54FB3E5E40601F9DBAF2492D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797660","openaq","4797660","3S Center Paso De Blas","NaN","PH","Clarity","Clarity",False,False,14.71071,120.99545,"0101000020E610000068B3EA73B53F5E405DE15D2EE26B2D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4797661","openaq","4797661","Old Wack Wack Road corner Shaw Boulevard","NaN","PH","Clarity","Clarity",False,False,14.58734,121.04665,"0101000020E6100000F0164850FC425E40E94317D4B72C2D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4837111","openaq","4837111","Palm Estate","NaN","TH","Palm Estate","AirGradient",False,False,13.710874395049988,100.54139120223834,"0101000020E61000002CFD4827A6225940629B8CBAF76B2B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4884063","openaq","4884063","Govt. Graduate College, Asghar Mall,",NULL,"PK","The Urban Unit","AirGradient",False,False,33.6291031,73.0559127,"0101000020E6100000967BDC1294435240F7274C7386D04040","2026-06-06 13:35:24.296129+00","2026-06-07 17:22:07.437197+00"
"openaq:4894523","openaq","4894523","Nantawan Pinklao-Ratchaphruek","NaN","TH","nnarin","AirGradient",False,False,13.770583060432282,100.43630207777919,"0101000020E610000043CF8C5FEC1B594005D1E6DC898A2B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4963739","openaq","4963739","ASMPH","NaN","PH","Clarity","Clarity",False,False,14.59083,121.07037,"0101000020E6100000A6272CF180445E40CAFD0E45812E2D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:4993065","openaq","4993065","DPSW Production","NaN","TH","redfishheaven","AirGradient",False,False,13.843354,100.725719,"0101000020E61000007EC51A2E722E5940CDE67118CCAF2B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:5024214","openaq","5024214","Sukontasawat19 ","NaN","TH","WitKubKanis","AirGradient",False,False,13.833484,100.622189,"0101000020E610000095BBCFF1D1275940817A336ABEAA2B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:5092509","openaq","5092509","KU faculty of environnment","NaN","TH","HealthDEEP IRL","AirGradient",False,False,13.85574,100.570032,"0101000020E61000001A6B7F677B24594012C2A38D23B62B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:5092510","openaq","5092510","Kasetsart University","NaN","TH","HealthDEEP IRL","AirGradient",False,False,13.85574,100.570032,"0101000020E61000001A6B7F677B24594012C2A38D23B62B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:5108494","openaq","5108494","Magi HQ","NaN","TH","Magi","AirGradient",False,False,13.730769164153706,100.6934361114503,"0101000020E6100000D822DB41612C59404CEE396027762B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:5454936","openaq","5454936","BTT HQ","NaN","TH","AirGradient","AirGradient",False,False,13.631563,100.489559,"0101000020E6100000999D45EF541F594030BABC395C432B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:5545","openaq","5545","Chulalongkorn Hospital","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.729852,100.536501,"0101000020E61000005D514A085622594023D74D29AF752B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:5604146","openaq","5604146","Conde sur Vesgre",NULL,"FR","AirGradient","AirGradient",False,False,48.741076,1.656739,"0101000020E6100000B81FF0C00082FA3FDDEC0F94DB5E4840","2026-06-06 13:35:24.296129+00","2026-06-07 17:22:07.437197+00"
"openaq:5905179","openaq","5905179","Shelford","NaN","SG","AirGradient","AirGradient",False,False,1.324983,103.812506,"0101000020E610000071732A1900F459407218CC5F2133F53F","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:5951902","openaq","5951902","Air Quality Nexus Center_GIC ","NaN","TH","Air Quality Nexus Center","AirGradient",False,False,14.08211,100.6129,"0101000020E6100000FAEDEBC039275940605969520A2A2C40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:5955903","openaq","5955903","Air Quality Nexus Center","NaN","TH","Air Quality Nexus Center","AirGradient",False,False,14.082600300738342,100.61297245208486,"0101000020E61000006BC3CEF03A275940349F2C964A2A2C40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:5963700","openaq","5963700","313_Cubao","NaN","PH","AirGradient","AirGradient",False,False,14.6227,121.0528,"0101000020E6100000A54E401361435E403B70CE88D23E2D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:5974688","openaq","5974688","Ayala MRT","NaN","PH","AirGradient","AirGradient",False,False,14.5496,121.0285,"0101000020E6100000E7FBA9F1D2415E4061C3D32B65192D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:5975180","openaq","5975180","Valenzuela","NaN","PH","DLSU","AirGradient",False,False,14.688555,120.970708,"0101000020E6100000CC7D7214203E5E409BFEEC478A602D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:5976206","openaq","5976206","Las Pinas","NaN","PH","DLSU","AirGradient",False,False,14.437546,121.000088,"0101000020E6100000D047197101405E40C1FD800706E02C40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:5995084","openaq","5995084","Pasay Rotonda","NaN","PH","AirGradient","AirGradient",False,False,14.53766,121.00039,"0101000020E6100000B54FC76306405E4017BCE82B48132D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6046741","openaq","6046741","Ceil Condo Outdoor","NaN","TH","AirGradient","AirGradient",False,False,13.730526919960575,100.58789715633158,"0101000020E6100000C1F6641BA02559401428DC9F07762B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6048285","openaq","6048285","Klin Mai Ram village","NaN","TH","AirGradient","AirGradient",False,False,13.6882883,100.6288872,"0101000020E6100000DF3719B03F2859405A70F55267602B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6119237","openaq","6119237","Singapore","NaN","SG","AirGradient","AirGradient",False,False,1.3521,103.8198,"0101000020E6100000B1506B9A77F45940E0BE0E9C33A2F53F","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:6130741","openaq","6130741","Sukhumvit101/1","NaN","TH","AirGradient","AirGradient",False,False,13.682404,100.613816,"0101000020E6100000BD70E7C248275940B5519D0E645D2B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6144367","openaq","6144367","Duang Prateep Foundation HQ","NaN","TH","Duang Prateep Foundation","AirGradient",False,False,13.710670173250579,100.57499367487921,"0101000020E6100000D64045B2CC24594031B500F6DC6B2B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6144405","openaq","6144405","Baan Makong","NaN","TH","Duang Prateep Foundation","AirGradient",False,False,13.70559,100.584,"0101000020E61000004C37894160255940F0C4AC1743692B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6144666","openaq","6144666","Lock 1-2-3 (13.7121923, 100.5740800)","NaN","TH","Duang Prateep Foundation","AirGradient",False,False,13.712219,100.57408,"0101000020E610000069520ABABD245940FD2D01F8A76C2B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6154187","openaq","6154187","Britania KhuKhot","NaN","TH","AirGradient","AirGradient",False,False,13.95102,100.648903,"0101000020E6100000AFD172A08729594010AFEB17ECE62B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6191434","openaq","6191434","Joo Chiat Place","NaN","SG","AirGradient","AirGradient",False,False,1.313748,103.90176,"0101000020E6100000D235936FB6F959406EF7729F1C05F53F","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6192014","openaq","6192014","Opposite TU Chiang Rak 1 - ชุมชนคุ้งผ้าพับ มธ. เชียงราก 1 - เครื่อง Test","NaN","TH","AirGradient","AirGradient",False,False,14.064828,100.605157,"0101000020E610000083FC6CE4BA265940EDBAB72231212C40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6195103","openaq","6195103","Mityothin, Chatuchak, Bangkok","NaN","TH","AirGradient","AirGradient",False,False,13.8237744,100.5667347,"0101000020E610000089809E6145245940659016C2C5A52B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:6204360","openaq","6204360","Ban Fah Piyarom phase 2 (Kiengsuan)","NaN","TH","AirGradient","AirGradient",False,False,13.94169,100.737271,"0101000020E61000008352B4722F2F5940C3F0113125E22B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6204666","openaq","6204666","Snoozer Labs (Tantip Village)","NaN","TH","AirGradient","AirGradient",False,False,13.76183725246212,100.65373440109288,"0101000020E6100000B33DD0C8D62959400B6648880F862B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6204667","openaq","6204667","Life Bangkok Boulevard","NaN","TH","AirGradient","AirGradient",False,False,13.8158217,100.6953185,"0101000020E610000071732A19802C5940F8BBC161B3A12B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:6205698","openaq","6205698","AGRO🏠","NaN","TH","AirGradient","AirGradient",False,False,13.908673,100.435375,"0101000020E6100000BE9F1A2FDD1B5940348463963DD12B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6205699","openaq","6205699","SM HQ","NaN","TH","AirGradient","AirGradient",False,False,13.7745623,100.7076196,"0101000020E61000008D00B8A3492D5940D86D066E938C2B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6205700","openaq","6205700","GappyZ HQ","NaN","TH","AirGradient","AirGradient",False,False,13.638242,100.482148,"0101000020E61000003CF54883DB1E594005DEC9A7C7462B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6205924","openaq","6205924","Manthana 2 Bangna KM.7","NaN","TH","AirGradient","AirGradient",False,False,13.64403537761468,100.66741440750471,"0101000020E61000002A47EBEAB62A5940E5A44801BF492B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6209259","openaq","6209259","Ramon Avancena High School","NaN","PH","AirGradient","AirGradient",False,False,14.593565,120.989459,"0101000020E6100000E76ED74B533F5E40B9196EC0E72F2D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6209698","openaq","6209698","OatState Home - Baan Klang Muang Phaholyothin 50","NaN","TH","AirGradient","AirGradient",False,False,13.887808364752395,100.61798243052827,"0101000020E6100000C7272E068D2759401C7467D18EC62B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6210702","openaq","6210702","Mind Tiwanon Village","NaN","TH","AirGradient","AirGradient",False,False,13.848333,100.505547,"0101000020E6100000D2E5CDE15A205940323CF6B358B22B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6216172","openaq","6216172","585 Prachasongkhro 2 Yak 11 DinDaeng Bangkok","NaN","TH","AirGradient","AirGradient",False,False,13.762562,100.559812,"0101000020E610000022FAB5F5D32359403F58C6866E862B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:6220117","openaq","6220117","Soi Pattanasin","NaN","TH","AirGradient","AirGradient",False,False,13.78119,100.53811,"0101000020E6100000A3E9EC6470225940ABECBB22F88F2B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6222090","openaq","6222090","The Supreme Artist Hall","Pathum Thani","TH","Unknown Governmental Organization","Air4Thai",True,False,14.071361045244474,100.69966420057868,"0101000020E6100000B7EA5A4CC72C59401911576F89242C40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6222557","openaq","6222557","Granada Pinklao Village","NaN","TH","AirGradient","AirGradient",False,False,13.793313574500337,100.36264082195247,"0101000020E6100000BF9ED9813517594053E763322D962B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6224050","openaq","6224050","Meow-nitoring Station, Thoet Rachan, Don mueang, Bangkok","NaN","TH","AirGradient","AirGradient",False,False,13.94765038109582,100.59536746994597,"0101000020E61000004B2129801A2659406CB2456E32E52B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:6229487","openaq","6229487","All Weather Farm","NaN","TH","AirGradient","AirGradient",False,False,13.623311,100.434948,"0101000020E61000007BDD2230D61B59405F79909E223F2B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6229488","openaq","6229488","Baan Kin","NaN","TH","AirGradient","AirGradient",False,False,13.626585,100.419946,"0101000020E610000081053065E01A59400D54C6BFCF402B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6230501","openaq","6230501","North Caloocan Nova Romania - Alora (download airgradient mobile app for realtime data)","NaN","PH","AirGradient","AirGradient",False,False,14.7459495,121.0101457,"0101000020E61000007B6C263AA6405E4063EFC517ED7D2D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6230638","openaq","6230638","Miracle Theparak","NaN","TH","AirGradient","AirGradient",False,False,13.601138,100.681314,"0101000020E6100000A51309A69A2B594005C4245CC8332B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6230737","openaq","6230737","Test bed","NaN","TH","AirGradient","AirGradient",False,False,13.849607,100.504991,"0101000020E61000008F71C5C551205940C5E74EB0FFB22B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6235850","openaq","6235850","THE LINE Phahonyothin Park","NaN","TH","AirGradient","AirGradient",False,False,13.817607270599972,100.566363356019,"0101000020E610000048F0164C3F245940BC65906B9DA22B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6236444","openaq","6236444","Rangsit - Nakhon Nayok 50","NaN","TH","AirGradient","AirGradient",False,False,13.983343863176646,100.64824474352226,"0101000020E6100000D94E85D77C295940CA21CAD878F72B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6240774","openaq","6240774","147/23 Maneerin Park Rangsit","NaN","TH","AirGradient","AirGradient",False,False,13.994154165223069,100.56624675916261,"0101000020E610000071040C633D2459406AA155C601FD2B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6242472","openaq","6242472","The Miracle Thepharak","NaN","TH","AirGradient","AirGradient",False,False,13.60110559801693,100.68135071743959,"0101000020E610000096200A409B2B5940B9D9E91CC4332B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6245573","openaq","6245573","Passorn 5","NaN","TH","AirGradient","AirGradient",False,False,13.7061133,100.4519157,"0101000020E61000002203D42FEC1C5940918AB5AE87692B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6248478","openaq","6248478","ThaReang","NaN","TH","AirGradient","AirGradient",False,False,13.8644075,100.6580904,"0101000020E6100000F17332271E2A594091D5AD9E93BA2B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6262229","openaq","6262229","Public Park to commemorate the sixth anniversary of His Majesty the King","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.685524189587932,100.51830028147444,"0101000020E61000002E9CF1D42B2159404DCBCD06FD5E2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:6262415","openaq","6262415","Opposite TU Chiang Rak 1 - ชุมชนคุ้งผ้าพับ มธ. เชียงราก 1 - เครื่อง Test","NaN","TH","AirGradient","AirGradient",False,False,14.065220541194403,100.6049662454904,"0101000020E61000002CE457C4B72659402EEA369664212C40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6265524","openaq","6265524","AA","NaN","SG","AirGradient","AirGradient",False,False,1.2856828792390709,103.87525080542488,"0101000020E61000003E46F41B04F859402ABEF5352892F43F","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6265525","openaq","6265525","TaGu","NaN","TH","AirGradient","AirGradient",False,False,13.764253106297673,100.50850720090718,"0101000020E6100000516BC9618B20594070D4E22E4C872B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6265526","openaq","6265526","Air data collection at Un conference","NaN","TH","AirGradient","AirGradient",False,False,13.7101,100.4543,"0101000020E6100000A9A44E40131D59407AC7293A926B2B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6265527","openaq","6265527","Allin-Wayra","NaN","TH","AirGradient","AirGradient",False,False,13.754,100.5014,"0101000020E6100000B98D06F016205940355EBA490C822B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6265528","openaq","6265528","Aurgradient BAQ Monitor","NaN","TH","AirGradient","AirGradient",False,False,13.76402528587127,100.50871186467644,"0101000020E6100000D77735BC8E205940B04480522E872B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6265529","openaq","6265529","Marikina","NaN","PH","AirGradient","AirGradient",False,False,14.65568,121.11149,"0101000020E610000030F5F3A622475E405648F949B54F2D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6266905","openaq","6266905","CACAAS Co., Ltd. - Keystone TU Office","NaN","TH","AirGradient","AirGradient",False,False,14.06392,100.59814,"0101000020E61000007C9BFEEC47265940E21E4B1FBA202C40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6273498","openaq","6273498","461B AQ","NaN","SG","AirGradient","AirGradient",False,False,1.3554983141500208,103.74032475704472,"0101000020E610000047FB167B61EF594069EB10001FB0F53F","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6275863","openaq","6275863","pasay city","NaN","PH","AirGradient","AirGradient",False,False,14.558248,120.993386,"0101000020E61000007993DFA2933F5E40651D8EAED21D2D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6284033","openaq","6284033","Timoteo Paez Integrated High School","NaN","PH","AirGradient","AirGradient",False,False,14.630765,120.967483,"0101000020E6100000E71BD13DEB3D5E4042EC4CA1F3422D40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6288760","openaq","6288760","Palm","NaN","TH","AirGradient","AirGradient",False,False,13.710894,100.541399,"0101000020E610000093C5FD47A622594062D8614CFA6B2B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:6289675","openaq","6289675","CGB","NaN","SG","AirGradient","AirGradient",False,False,1.284852620229752,103.82913650735856,"0101000020E610000094C1919210F559402D11019FC18EF43F","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
